(42.593159, -89.016254)
(42.595441, -83.244787)
(42.598022, -76.188655)
(42.599512, -72.630977)
(42.605677, -87.846695)
(42.615253, -77.090562)
(42.622969, -87.820924)
(42.642255, -95.208529)
(42.647718, -87.855231)
(42.650371, -73.779063)
(42.652864, -71.326809)
(42.657789, -73.806287)
(42.664297, -73.786661)
(42.667521, -83.144959)
(42.668344, -71.124216)
(42.672534, -74.498258)
(42.674573, -83.216418)
(42.685489, -73.824662)
(42.691361, -73.102817)
(42.696509, -73.683734)
(42.705487, -73.862981)
(42.712725, -73.203132)
(42.717602, -73.7526)
(42.7277, -92.483387)
(42.72822, -73.693711)
(42.729978, -73.676646)
(42.73212, -84.476111)
(42.733451, -90.48622)
(42.734606, -84.480467)
(42.738435, -84.55157)
(42.738676, -71.45626)
(42.75464, -78.820257)
(42.786019, -96.925283)
(42.787298, -86.102089)
(42.790174, -78.770363)
(42.794576, -71.523462)
(42.796634, -71.04904)
(42.796645, -77.821894)
(42.814412, -73.950008)
(42.818097, -73.928788)
(42.819475, -75.536346)
(42.8199, -103.001615)
(42.832788, -106.326712)
(42.835563, -88.742368)
(42.846693, -78.812398)
(42.850013, -85.533519)
(42.858131, -76.985516)
(42.863832, -112.432312)
(42.874475, -97.409904)
(42.881771, -78.872679)
(42.886492, -78.873296)
(42.902636, -78.890868)
(42.91223, -78.796823)
(42.919541, -85.692077)
(42.919547, -73.237799)
(42.925206, -78.852577)
(42.926452, -72.279276)
(42.92856, -78.855941)
(42.929916, -85.587548)
(42.932489, -75.854882)
(42.933832, -78.882125)
(42.943726, -76.542867)
(42.96019, -85.628785)
(42.963001, -85.889826)
(42.965605, -78.788111)
(42.967076, -85.665625)
(42.979494, -82.428717)
(42.979966, -85.595328)
(42.982842, -87.965174)
(42.984804, -84.172404)
(42.986889, -71.503622)
(42.987209, -71.468755)
(42.999007, -96.058772)
(43.000942, -78.789458)
(43.004527, -88.228114)
(43.006329, -76.197878)
(43.012468, -83.71282)
(43.016584, -78.137586)
(43.01875, -83.690276)
(43.019823, -71.483534)
(43.019941, -83.67243)
(43.030556, -108.426738)
(43.030917, -87.907925)
(43.034765, -76.138724)
(43.036943, -88.022718)
(43.038922, -71.451842)
(43.03903, -87.927961)
(43.040176, -76.136975)
(43.043215, -88.050983)
(43.04359, -87.920818)
(43.045364, -87.907691)
(43.049192, -76.090435)
(43.050245, -75.408195)
(43.057059, -89.422884)
(43.071444, -88.256292)
(43.072093, -70.798969)
(43.072507, -88.030732)
(43.075409, -89.404098)
(43.076765, -75.219367)
(43.076848, -87.880488)
(43.077283, -73.782484)
(43.082527, -96.166562)
(43.084188, -77.67386)
(43.096213, -75.272916)
(43.097035, -73.785335)
(43.101036, -77.610136)
(43.101576, -77.518579)
(43.116259, -77.513056)
(43.12183, -89.327921)
(43.125755, -77.798498)
(43.126397, -77.631202)
(43.135934, -70.932465)
(43.137279, -79.036689)
(43.137701, -75.229841)
(43.139752, -87.909045)
(43.14415, -89.291561)
(43.149337, -76.230807)
(43.157169, -93.13126)
(43.19291, -71.527241)
(43.195013, -88.737016)
(43.211926, -77.947188)
(43.223621, -71.531979)
(43.250329, -86.196384)
(43.253387, -87.91552)
(43.262923, -93.641714)
(43.312304, -91.802809)
(43.351839, -73.654813)
(43.38004, -84.672053)
(43.395327, -124.25224)
(43.401376, -94.835661)
(43.454287, -76.540798)
(43.458591, -70.38535)
(43.486041, -111.985519)
(43.51176, -83.964273)
(43.525148, -96.736975)
(43.531574, -96.738229)
(43.562411, -116.565783)
(43.591203, -84.77525)
(43.604284, -116.203301)
(43.608397, -73.180842)
(43.615295, -116.260675)
(43.628717, -84.27682)
(43.646649, -70.229182)
(43.652284, -116.677992)
(43.662863, -70.274247)
(43.676271, -92.995626)
(43.687724, -85.481925)
(43.697432, -98.031188)
(43.704115, -72.289949)
(43.759573, -71.690164)
(43.777411, -88.420638)
(43.785224, -88.417656)
(43.803133, -91.244297)
(43.815309, -91.246191)
(43.81568, -91.23186)
(43.818408, -111.782431)
(43.844135, -88.842333)
(43.907134, -69.963942)
(43.992827, -75.935051)
(44.009117, -73.176068)
(44.013014, -97.113358)
(44.014488, -92.42321)
(44.020811, -116.974487)
(44.022339, -92.463471)
(44.024554, -91.618318)
(44.026206, -88.549369)
(44.03152, -103.250223)
(44.042795, -121.333703)
(44.044736, -91.695449)
(44.045146, -123.075792)
(44.046159, -91.643723)
(44.047483, -123.079754)
(44.071401, -121.348585)
(44.075439, -103.205753)
(44.105299, -70.203333)
(44.140237, -72.659783)
(44.146712, -93.99945)
(44.166649, -93.990805)
(44.174319, -94.047428)
(44.261323, -88.397822)
(44.283174, -88.45893)
(44.30526, -94.472326)
(44.317485, -96.782139)
(44.318645, -74.119981)
(44.323626, -93.972196)
(44.337746, -69.796396)
(44.44483, -88.067812)
(44.45373, -95.759548)
(44.461529, -93.182039)
(44.462318, -93.154666)
(44.473287, -73.202746)
(44.477325, -73.196646)
(44.494558, -73.167069)
(44.494889, -103.870966)
(44.503494, -71.158535)
(44.526244, -88.080783)
(44.526467, -88.105675)
(44.529582, -89.570934)
(44.532298, -87.919973)
(44.56395, -123.274723)
(44.564211, -69.66337)
(44.587663, -123.11403)
(44.589879, -75.161343)
(44.604096, -75.182906)
(44.64841, -73.439739)
(44.662148, -74.973815)
(44.662716, -74.999359)
(44.666911, -70.147121)
(44.69293, -73.466536)
(44.760656, -108.761853)
(44.763926, -106.941105)
(44.765436, -85.585517)
(44.794867, -91.505675)
(44.798284, -91.501906)
(44.80755, -95.56172)
(44.826048, -68.74445)
(44.828599, -93.055255)
(44.829002, -68.791476)
(44.829706, -93.331673)
(44.852235, -123.238309)
(44.8534, -92.622641)
(44.873187, -91.926653)
(44.882399, -122.961129)
(44.899257, -68.669332)
(44.901714, -97.095229)
(44.924926, -93.183761)
(44.935457, -123.030537)
(44.938565, -93.168053)
(44.943439, -93.188986)
(44.949186, -93.109646)
(44.949759, -93.154861)
(44.956988, -93.274705)
(44.957256, -93.074361)
(44.966246, -93.164479)
(44.966307, -93.240436)
(44.968625, -93.261511)
(44.972679, -93.284507)
(44.97281, -93.290608)
(44.972851, -93.235464)
(44.975225, -93.404863)
(44.976286, -93.268796)
(44.978655, -122.978076)
(44.98125, -93.265738)
(44.986458, -89.646369)
(44.987863, -93.253713)
(45.033703, -93.167822)
(45.041823, -92.982105)
(45.057655, -93.161663)
(45.096534, -93.397759)
(45.106937, -93.374536)
(45.138313, -95.07305)
(45.172978, -93.351697)
(45.201173, -123.199642)
(45.208306, -112.639264)
(45.216709, -93.416087)
(45.303629, -122.967494)
(45.319795, -118.092495)
(45.323185, -122.574272)
(45.438154, -122.730876)
(45.450829, -98.484728)
(45.450882, -122.669137)
(45.480959, -122.630348)
(45.483339, -98.49129)
(45.486902, -122.675858)
(45.498772, -122.686096)
(45.511601, -122.686289)
(45.514862, -122.396972)
(45.521394, -123.108777)
(45.548117, -94.206254)
(45.553227, -94.152657)
(45.561792, -94.319888)
(45.572724, -122.726691)
(45.579065, -94.175841)
(45.589775, -95.899729)
(45.590724, -121.190197)
(45.617798, -122.494766)
(45.636133, -122.651257)
(45.666726, -111.048812)
(45.772586, -87.085228)
(45.796522, -108.554075)
(45.796896, -108.523009)
(45.818667, -92.968283)
(45.873107, -95.372369)
(46.012868, -112.559511)
(46.048088, -118.389555)
(46.069815, -118.331546)
(46.078557, -118.276505)
(46.14214, -122.935928)
(46.25216, -119.12103)
(46.272158, -96.607379)
(46.289194, -96.097321)
(46.345863, -94.214266)
(46.412199, -117.024875)
(46.492849, -84.365573)
(46.559751, -87.406568)
(46.571492, -120.537976)
(46.579087, -90.87476)
(46.586098, -120.528525)
(46.595384, -112.016035)
(46.600771, -112.040285)
(46.694668, -68.034796)
(46.715017, -122.960591)
(46.717629, -92.091007)
(46.727406, -117.014167)
(46.730448, -117.158168)
(46.78455, -92.145151)
(46.816082, -92.106134)
(46.817126, -92.084385)
(46.821459, -100.816534)
(46.848362, -96.848937)
(46.859312, -113.982912)
(46.862482, -96.76749)
(46.867153, -96.759532)
(46.882917, -102.799679)
(46.893127, -96.800838)
(46.914302, -98.698416)
(46.918517, -98.00389)
(47.002687, -120.538368)
(47.023698, -122.929578)
(47.041068, -122.816354)
(47.07382, -122.977492)
(47.11866, -88.548092)
(47.14516, -122.440421)
(47.172082, -122.570935)
(47.176084, -122.497873)
(47.183651, -119.325678)
(47.241919, -93.49555)
(47.244594, -122.438541)
(47.244622, -122.524793)
(47.251743, -122.44683)
(47.26308, -122.478982)
(47.313648, -122.175819)
(47.388231, -122.303064)
(47.422361, -92.921698)
(47.431234, -120.337198)
(47.452652, -94.853974)
(47.469017, -122.211383)
(47.482341, -94.874119)
(47.485581, -111.269558)
(47.489206, -122.176303)
(47.490667, -117.583808)
(47.490713, -111.270604)
(47.524561, -92.549092)
(47.5475, -122.352672)
(47.574769, -122.635113)
(47.584014, -122.150118)
(47.608859, -122.318851)
(47.616748, -122.321231)
(47.617381, -122.344594)
(47.650214, -122.361667)
(47.65538, -122.30514)
(47.657502, -122.195774)
(47.657945, -122.192763)
(47.666531, -117.400625)
(47.674034, -117.360065)
(47.67569, -116.798905)
(47.676741, -117.463538)
(47.68871, -122.150603)
(47.698408, -122.333584)
(47.699144, -122.326844)
(47.705077, -122.167131)
(47.747402, -122.358626)
(47.753358, -117.416714)
(47.759773, -122.191293)
(47.760915, -122.191572)
(47.802536, -96.606188)
(47.816376, -122.327598)
(47.909189, -122.221962)
(47.921654, -97.071738)
(48.006626, -122.204736)
(48.101295, -123.412865)
(48.124969, -96.162366)
(48.127948, -98.869034)
(48.158603, -103.613066)
(48.246961, -101.29861)
(48.437194, -122.30894)
(48.54149, -109.687806)
(48.737812, -122.485734)
(48.7939, -122.493253)
(58.384846, -134.638255)
(61.190163, -149.82619)
(64.85756, -147.823146)
